t,v
2021-10-27T00:00:00Z,0.998681979
2021-10-28T00:00:00Z,1.005369239
2021-10-29T00:00:00Z,1.005351972
2021-10-30T00:00:00Z,1.001927417
2021-10-31T00:00:00Z,1.005097584
2021-11-01T00:00:00Z,1.010345718
2021-11-02T00:00:00Z,1.011879241
2021-11-03T00:00:00Z,1.008062718
2021-11-04T00:00:00Z,1.000904956
2021-11-05T00:00:00Z,1.004136836
2021-11-06T00:00:00Z,1.001803337
2021-11-07T00:00:00Z,1.001776826
2021-11-08T00:00:00Z,1.006743254
2021-11-09T00:00:00Z,1.005383707
2021-11-10T00:00:00Z,1.004575558
2021-11-11T00:00:00Z,1.003466297
2021-11-12T00:00:00Z,1.023172699
2021-11-13T00:00:00Z,1.00181031
2021-11-14T00:00:00Z,1.001468242
2021-11-15T00:00:00Z,1.004383661
2021-11-16T00:00:00Z,1.000850787
2021-11-17T00:00:00Z,1.001581678
2021-11-18T00:00:00Z,0.998435357
2021-11-19T00:00:00Z,0.999966037
2021-11-20T00:00:00Z,1.001451208
2021-11-21T00:00:00Z,1.000613169
2021-11-22T00:00:00Z,0.998578814
2021-11-23T00:00:00Z,1.000315439
2021-11-24T00:00:00Z,1.000788999
2021-11-25T00:00:00Z,1.010934549
2021-11-26T00:00:00Z,0.996968017
2021-11-27T00:00:00Z,0.999349541
2021-11-28T00:00:00Z,1.001206056
2021-11-29T00:00:00Z,1.00374518
2021-11-30T00:00:00Z,1.001537461
2021-12-01T00:00:00Z,1.003679867
2021-12-02T00:00:00Z,0.999855067
2021-12-03T00:00:00Z,0.998405265
2021-12-04T00:00:00Z,0.989864165
2021-12-05T00:00:00Z,0.998460583
2021-12-06T00:00:00Z,0.997749058
2021-12-07T00:00:00Z,1.004981205
2021-12-08T00:00:00Z,0.998928037
2021-12-09T00:00:00Z,0.996331516
2021-12-10T00:00:00Z,0.998257951
2021-12-11T00:00:00Z,1.001326033
2021-12-12T00:00:00Z,1.000638742
2021-12-13T00:00:00Z,0.997477437
2021-12-14T00:00:00Z,1.000386555
2021-12-15T00:00:00Z,1.00007539
2021-12-16T00:00:00Z,1.000467614
2021-12-17T00:00:00Z,0.99678161
2021-12-18T00:00:00Z,0.999642488
2021-12-19T00:00:00Z,1.000155153
2021-12-20T00:00:00Z,0.997104909
2021-12-21T00:00:00Z,1.003102434
2021-12-22T00:00:00Z,1.001201698
2021-12-23T00:00:00Z,1.002189074
2021-12-24T00:00:00Z,1.002873555
2021-12-25T00:00:00Z,0.999612875
2021-12-26T00:00:00Z,1.000288258
2021-12-27T00:00:00Z,1.002433998
2021-12-28T00:00:00Z,0.997416751
2021-12-29T00:00:00Z,0.99790381
2021-12-30T00:00:00Z,1.000176438
2021-12-31T00:00:00Z,1.000376623
2022-01-01T00:00:00Z,1.000653428
2022-01-02T00:00:00Z,0.999726455
2022-01-03T00:00:00Z,0.998604389
2022-01-04T00:00:00Z,0.998083286
2022-01-05T00:00:00Z,0.99906411
